,,country_code,country,sector,urbanity,all,lowest,low,middle,higher
sector,1069,THA,Thailand,Housing,urban,1482.55,232.16,630.11,1735.5,5522.37
sector,1070,THA,Thailand,Energy,urban,180.78,48.75,101.61,213.42,497.69
sector,1071,THA,Thailand,Transport,urban,523.35,62.04,215.13,635.6,1842.06
sector,1072,THA,Thailand,Water,urban,45.74,13.19,30.62,54.9,88.39
sector,1073,THA,Thailand,Educationsector,urban,8.93,0.58,3.79,12.25,21.04
sector,1074,THA,Thailand,Health,urban,64.17,6.83,23.55,76.52,253.85
sector,1075,THA,Thailand,ICT,urban,176.85,23.97,85.98,223.72,475.38
sector,1076,THA,Thailand,Financialservices,urban,15.58,2.12,6.82,20.24,42.96
sector,1077,THA,Thailand,Othergoodsandservices,urban,224.68,37.87,103.11,258.08,822.44
sector,1078,THA,Thailand,Appliances.,urban,114.71,29.81,65.49,138.98,284.92
sector,1079,TLS,Timor-Leste,Alsectors,urban,1451.26,738.39,1940.7,4569.7,12258.18
sector,1080,TLS,Timor-Leste,Foodandbeverages,urban,617.89,413.46,784.57,1342.98,2371.5
sector,1081,TLS,Timor-Leste,Clothingandfootwear,urban,74.87,36.86,108.1,197.58,194.85
sector,1082,TLS,Timor-Leste,Housing,urban,340.2,113.29,477.66,1460.37,4305.44
sector,1083,TLS,Timor-Leste,Energy,urban,62.48,28.03,86.96,215.94,200.78
sector,1084,TLS,Timor-Leste,Transport,urban,144.48,42.81,204.0,608.96,4173.98
sector,1085,TLS,Timor-Leste,Water,urban,0.54,0.63,0.12,2.86,0.0
sector,1086,TLS,Timor-Leste,Educationsector,urban,54.54,14.46,88.67,194.82,12.31
sector,1087,TLS,Timor-Leste,Health,urban,0.46,0.14,0.94,0.0,0.0
sector,1088,TLS,Timor-Leste,ICT,urban,83.54,43.02,110.37,267.39,732.64
sector,1089,TLS,Timor-Leste,Financialservices,urban,0.0,0.0,0.0,0.0,0.0
sector,1090,TLS,Timor-Leste,Othergoodsandservices,urban,72.25,45.69,79.31,278.79,266.69
sector,1091,TLS,Timor-Leste,Appliances.,urban,0.0,0.0,0.0,0.0,0.0
sector,1092,TGO,Togo,Alsectors,urban,1003.96,673.31,1750.44,4494.93,
sector,1093,TGO,Togo,Foodandbeverages,urban,481.54,334.89,805.38,2127.89,
sector,1094,TGO,Togo,Clothingandfootwear,urban,55.25,38.56,97.09,174.68,
sector,1095,TGO,Togo,Housing,urban,104.74,69.75,182.91,485.39,
sector,1096,TGO,Togo,Energy,urban,60.19,42.86,99.18,245.09,
sector,1097,TGO,Togo,Transport,urban,80.78,43.39,166.39,459.61,
sector,1098,TGO,Togo,Water,urban,15.55,10.77,26.28,67.24,
sector,1099,TGO,Togo,Educationsector,urban,22.41,18.46,33.85,30.04,
sector,1100,TGO,Togo,Health,urban,42.09,29.28,72.92,151.47,
sector,1101,TGO,Togo,ICT,urban,36.49,18.72,75.29,242.04,
sector,1102,TGO,Togo,Financialservices,urban,1.34,0.32,4.29,3.08,
sector,1103,TGO,Togo,Othergoodsandservices,urban,82.46,51.85,150.6,418.76,
sector,1104,TGO,Togo,Appliances.,urban,21.11,14.46,36.26,89.66,
sector,1105,TUR,Turkey,Alsectors,urban,7381.74,13746.29,9558.32,6564.49,4827.45
sector,1106,TUR,Turkey,Foodandbeverages,urban,2798.94,6499.31,4035.2,2343.31,1296.77
sector,1107,TUR,Turkey,Clothingandfootwear,urban,416.9,797.78,490.19,384.35,324.31
sector,1108,TUR,Turkey,Housing,urban,1071.43,2403.2,1438.55,930.86,608.58
sector,1109,TUR,Turkey,Energy,urban,573.77,945.88,823.95,499.85,254.74
sector,1110,TUR,Turkey,Transport,urban,924.02,864.99,828.21,912.67,1203.05
sector,1111,TUR,Turkey,Water,urban,62.47,49.53,73.27,62.71,38.79
sector,1112,TUR,Turkey,Educationsector,urban,64.35,128.34,73.23,63.58,36.45
sector,1113,TUR,Turkey,Health,urban,157.6,221.03,189.75,148.42,112.59
sector,1114,TUR,Turkey,ICT,urban,374.24,453.31,467.63,358.2,215.55
sector,1115,TUR,Turkey,Financialservices,urban,5.88,0.0,2.54,5.3,17.03
sector,1116,TUR,Turkey,Othergoodsandservices,urban,844.08,1149.49,1011.27,782.6,673.39
sector,1117,TUR,Turkey,Appliances.,urban,88.07,233.44,124.52,72.64,46.19
sector,1118,UGA,Uganda,Alsectors,urban,1788.05,750.19,2008.92,5177.75,12964.58
sector,1119,UGA,Uganda,Foodandbeverages,urban,642.94,344.13,790.39,1381.29,2361.77
sector,1120,UGA,Uganda,Clothingandfootwear,urban,65.68,28.33,75.13,195.26,247.19
sector,1121,UGA,Uganda,Housing,urban,247.91,81.62,258.41,873.35,2290.3
sector,1122,UGA,Uganda,Energy,urban,84.41,51.2,94.77,188.65,300.66
sector,1123,UGA,Uganda,Transport,urban,196.58,30.31,183.83,746.16,4971.31
sector,1124,UGA,Uganda,Water,urban,36.0,24.34,41.72,62.67,140.31
sector,1125,UGA,Uganda,Educationsector,urban,166.44,70.25,166.28,611.39,388.11
sector,1126,UGA,Uganda,Health,urban,79.01,34.74,98.7,211.88,87.16
sector,1127,UGA,Uganda,ICT,urban,105.17,26.36,113.86,401.9,829.55
sector,1128,UGA,Uganda,Financialservices,urban,1.18,0.14,1.95,2.58,10.69
sector,1129,UGA,Uganda,Othergoodsandservices,urban,148.14,51.24,166.34,469.37,1270.16
sector,1130,UGA,Uganda,Appliances.,urban,14.58,7.54,17.54,33.26,67.36
sector,1131,UKR,Ukraine,Alsectors,urban,4280.36,1001.45,2622.02,5088.06,11478.26
sector,1132,UKR,Ukraine,Foodandbeverages,urban,2675.25,714.45,1713.28,3184.83,6018.8
sector,1133,UKR,Ukraine,Clothingandfootwear,urban,299.61,53.91,185.66,355.34,791.45
sector,1134,UKR,Ukraine,Housing,urban,191.82,27.97,73.05,238.52,927.3
sector,1135,UKR,Ukraine,Energy,urban,277.09,110.5,214.09,314.69,413.65
sector,1136,UKR,Ukraine,Transport,urban,203.39,4.5,85.6,231.73,1303.76
sector,1137,UKR,Ukraine,Water,urban,20.29,18.45,15.77,22.89,30.91
sector,1138,UKR,Ukraine,Educationsector,urban,13.91,0.28,13.76,14.43,6.79
sector,1139,UKR,Ukraine,Health,urban,133.05,13.13,71.46,159.65,469.57
sector,1140,UKR,Ukraine,ICT,urban,27.59,0.0,9.52,37.29,86.86
sector,1141,UKR,Ukraine,Financialservices,urban,0.0,0.0,0.0,0.0,0.0
sector,1142,UKR,Ukraine,Othergoodsandservices,urban,437.7,58.25,239.48,527.81,1428.01
sector,1143,UKR,Ukraine,Appliances.,urban,0.67,0.0,0.35,0.87,1.17
sector,1144,VNM,Vietnam,Alsectors,urban,1767.3,897.35,1947.87,4566.26,11977.08
sector,1145,VNM,Vietnam,Foodandbeverages,urban,872.34,532.04,992.57,1603.25,1889.11
sector,1146,VNM,Vietnam,Clothingandfootwear,urban,74.87,36.07,83.26,202.22,276.72
sector,1147,VNM,Vietnam,Housing,urban,94.92,12.46,67.89,620.69,6713.93
sector,1148,VNM,Vietnam,Energy,urban,110.8,60.89,124.07,255.16,281.26
sector,1149,VNM,Vietnam,Transport,urban,147.79,52.28,167.55,468.75,649.37
sector,1150,VNM,Vietnam,Water,urban,15.15,7.26,17.89,31.94,64.6
sector,1151,VNM,Vietnam,Educationsector,urban,88.01,38.09,103.96,211.94,132.82
sector,1152,VNM,Vietnam,Health,urban,48.7,32.81,53.14,92.73,104.74
sector,1153,VNM,Vietnam,ICT,urban,80.95,22.2,95.4,248.95,848.41
sector,1154,VNM,Vietnam,Financialservices,urban,13.56,5.15,14.77,47.48,3.46
sector,1155,VNM,Vietnam,Othergoodsandservices,urban,186.1,81.18,189.36,694.34,885.95
sector,1156,VNM,Vietnam,Appliances.,urban,34.11,16.91,38.02,88.83,126.7
sector,1157,YEM,Yemen,Alsectors,urban,2348.17,935.22,2040.89,4790.36,13810.37
sector,1158,YEM,Yemen,Foodandbeverages,urban,932.11,471.29,891.87,1633.53,2114.03
sector,1159,YEM,Yemen,Clothingandfootwear,urban,125.16,44.87,108.99,268.38,603.77
sector,1160,YEM,Yemen,Housing,urban,340.63,127.18,298.97,715.55,1624.88
sector,1161,YEM,Yemen,Energy,urban,74.71,43.56,72.35,119.18,181.85
sector,1162,YEM,Yemen,Transport,urban,153.06,19.14,81.76,401.47,3938.42
sector,1163,YEM,Yemen,Water,urban,36.99,19.7,34.54,65.22,113.61
sector,1164,YEM,Yemen,Educationsector,urban,80.8,27.54,70.76,179.2,288.81
sector,1165,YEM,Yemen,Health,urban,135.65,42.88,98.32,275.44,2481.8
sector,1166,YEM,Yemen,ICT,urban,50.33,11.02,40.36,128.08,293.84
sector,1167,YEM,Yemen,Financialservices,urban,0.0,0.0,0.0,0.0,0.0
sector,1168,YEM,Yemen,Othergoodsandservices,urban,373.89,108.66,302.6,914.23,2016.88
sector,1169,YEM,Yemen,Appliances.,urban,44.83,19.37,40.37,90.09,152.47
sector,1170,ZMB,Zambia,Alsectors,urban,932.62,541.48,1892.07,4679.65,11696.45
sector,1171,ZMB,Zambia,Foodandbeverages,urban,395.08,275.36,740.31,1280.84,1750.88
sector,1172,ZMB,Zambia,Clothingandfootwear,urban,28.47,16.67,60.14,129.95,119.0
sector,1173,ZMB,Zambia,Housing,urban,206.99,108.87,435.26,1194.98,4229.19
sector,1174,ZMB,Zambia,Energy,urban,39.93,27.42,74.8,138.24,247.03
sector,1175,ZMB,Zambia,Transport,urban,78.18,23.75,176.95,779.22,2667.03
sector,1176,ZMB,Zambia,Water,urban,13.35,7.18,27.65,76.55,223.51
sector,1177,ZMB,Zambia,Educationsector,urban,35.83,17.53,86.17,188.04,66.19
sector,1178,ZMB,Zambia,Health,urban,2.39,1.37,4.97,11.86,26.33
sector,1179,ZMB,Zambia,ICT,urban,37.83,18.87,85.41,215.96,408.5
sector,1180,ZMB,Zambia,Financialservices,urban,0.0,0.0,0.0,0.0,0.0
sector,1181,ZMB,Zambia,Othergoodsandservices,urban,79.38,35.0,169.58,601.76,1842.42
sector,1182,ZMB,Zambia,Appliances.,urban,15.19,9.46,30.82,62.23,116.37
